what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473328558332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328560267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328562217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328564430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328567024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328568221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328580945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328586500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328605079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328607225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328610368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328648165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328652945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328675513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473328688457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473328690908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328691993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328693135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328696399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473328698472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473328699807
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328704990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328706223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328751719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328768852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328770253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328773517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473328776328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473328777996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473328779332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473328781056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328781555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328782468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328808244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328812500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328814366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328846755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328850516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328865164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328874991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328875989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328895533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328903484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328906846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328911177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473328943137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328984751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473328998011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329000637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329016239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473329019363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473329021253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329024904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329029610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329031146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329051697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329054575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329057693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329083225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329086431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329111682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473329133184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473329134838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329137342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329138374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329190131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473329200284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473329202726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329223507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329226466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329238660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329240000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329246191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473329250108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473329252118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329252971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329253793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329275498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473329292813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329296893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329354858
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473329371709
error,log,,,"Unhandled event loop exception",1473329381307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473329383577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473331631843
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1473331631875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473331635726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473331638149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473331638347
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473331640089
