what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1473318297770
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1473318297771
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1473318297771
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1473318297774
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1473318297774
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1473318297783
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1473318297784
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1473318297786
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1473318297788
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1473318297789
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1473318297804
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1473318297806
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1473318297807
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1473318297810
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1473318297810
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1473318297812
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1473318297813
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1473318297813
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1473318297814
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1473318297815
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1473318297815
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1473318297817
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1473318297823
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1473318297824
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1473318297825
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1473318297827
started,bundle,com.chookapp.org.Bracketeer,1.2.0.201203031719,"com.chookapp.org.Bracketeer",1473318297827
started,bundle,com.chookapp.org.BracketeerCDT,1.2.0.201203031719,"com.chookapp.org.BracketeerCDT",1473318297827
os,sysinfo,,,"macosx",1473318297829
arch,sysinfo,,,"x86_64",1473318297829
ws,sysinfo,,,"cocoa",1473318297829
locale,sysinfo,,,"en_US",1473318297829
processors,sysinfo,,,"4",1473318297829
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1473318297829
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1473318297829
java.specification.name,sysinfo,,,"Java Platform API Specification",1473318297829
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1473318297829
java.specification.version,sysinfo,,,"1.6",1473318297829
java.vendor,sysinfo,,,"Apple Inc.",1473318297829
java.version,sysinfo,,,"1.6.0_65",1473318297829
java.vm.info,sysinfo,,,"mixed mode",1473318297829
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1473318297829
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1473318297829
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1473318297829
java.vm.specification.version,sysinfo,,,"1.0",1473318297829
java.vm.vendor,sysinfo,,,"Apple Inc.",1473318297829
java.vm.version,sysinfo,,,"20.65-b04-468",1473318297829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318303978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318555751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318557452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318558944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318559835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318566857
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1473318571810
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1473318571838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318571990
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1473318582894
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1473318582954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318583273
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1473318583295
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1473318586361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318588922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318611263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318620454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318622170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318623290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318643677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318683078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318683845
error,log,,,"Unhandled event loop exception",1473318683858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318704756
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1473318707338
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1473318707365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318710487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318726555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473318729173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473318739999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318741138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318742196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318748411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318751881
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1473318753672
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1473318753820
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1473318753834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318753868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318754120
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1473318754163
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1473318754177
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1473318754209
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1473318755314
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1473318755322
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1473318755327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318756254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318792615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318796155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318818564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318830734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318835011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318857207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318859545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318867086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318890549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318893847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318901287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318925359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318927183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318933952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318951585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318972160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473318977744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473318994165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319002515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319007257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319008115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319022404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319035461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319064175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319065519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319086598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319104278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319107509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319122751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319125774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473319142184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473319145583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319157608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319159588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319164492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319168574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319189762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319191022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319197140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319199887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319202049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319227879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319230653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319251479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473319256228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473319257454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319275007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319276469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319283063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319285393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319287682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319292583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319301627
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319303506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319304981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1473319305791
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1473319306420
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319306717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319307876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319321351
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319349011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319353397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319354411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319381543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473319384345
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473319385636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319394674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319406033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319419855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473319424638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319426144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319431674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319437914
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1473319532516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473319532602
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1473319535886
