what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1471904609770
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1471904609791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904609809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904610003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904610037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904614263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904622413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904637560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904645066
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1471904744818
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1471904744958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904745419
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1471904745448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904748512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904755698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904763002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904768577
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1471904785818
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1471904789184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904789596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904789656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904806179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471904806380
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1471904806406
