what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237868106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473237869159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473237871402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237873479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237877316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473237879581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237880705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237897161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473237901428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473237905684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473237912895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473237914963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473237916345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237917302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237929289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473237930664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473237931154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237931913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237949635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473237950650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237954296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237987689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473237994163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238001435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238003060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238005352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238006069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238010758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238011625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238015972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238024795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238031266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238033644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238034491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238045655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238048438
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238054296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238063944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238064762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238081650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238084846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238087330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238091105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238091857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238116633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238122410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238153760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238167395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238195508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238196421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238197393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238235154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238244399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238246483
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238260171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238285170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238287674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238289452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238294257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238295388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238318129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238325772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238334773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238336313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238351266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238354877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238358324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238361010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238379590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238380118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238407358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238410370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238413817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238422538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238423561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238426607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238428689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238446497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238449328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238450132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238463091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238481580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238492629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238493721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238494747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238498471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238499206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238510659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238513225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238516509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238524617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238525861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238527291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238534579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238534997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238549597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238553467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238556308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238564232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238566623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238567677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238609762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238613647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238617954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238620426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238621485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238622174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238629647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238630666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238631885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238644089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238644999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238655779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238659286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238660255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238676304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238677898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238696751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238739571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238830626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238833644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238836511
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238839438
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238843700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238847763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238849492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238853915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238856129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238859294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238862574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238863502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238866072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473238866781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238867425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238884900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238885755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238886590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238888249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473238893656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473238894586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473238897918
