what,kind,bundleId,bundleVersion,description,time
started,bundle,com.chookapp.org.Bracketeer,1.2.0.201203031719,"com.chookapp.org.Bracketeer",1483914096446
started,bundle,com.chookapp.org.BracketeerCDT,1.2.0.201203031719,"com.chookapp.org.BracketeerCDT",1483914096446
os,sysinfo,,,"macosx",1483914096450
arch,sysinfo,,,"x86_64",1483914096450
ws,sysinfo,,,"cocoa",1483914096450
locale,sysinfo,,,"en_GB",1483914096450
processors,sysinfo,,,"4",1483914096450
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1483914096450
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1483914096450
java.specification.name,sysinfo,,,"Java Platform API Specification",1483914096450
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1483914096450
java.specification.version,sysinfo,,,"1.6",1483914096450
java.vendor,sysinfo,,,"Apple Inc.",1483914096450
java.version,sysinfo,,,"1.6.0_65",1483914096450
java.vm.info,sysinfo,,,"mixed mode",1483914096450
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1483914096450
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1483914096450
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1483914096450
java.vm.specification.version,sysinfo,,,"1.0",1483914096450
java.vm.vendor,sysinfo,,,"Apple Inc.",1483914096450
java.vm.version,sysinfo,,,"20.65-b04-468",1483914096450
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1483914097045
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1483914097187
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1483914097201
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1483914099802
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1483914108095
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1483914108140
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1483914108437
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1483914108533
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1483914108535
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1483914108536
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1483914108537
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1483914108537
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1483914108538
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1483914108539
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1483914108540
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1483914108540
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1483914108542
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.traditional",1483914108543
stopped,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1483914108543
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1483914108544
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1483914108545
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1483914108547
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1483914108548
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1483914108549
stopped,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1483914108549
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1483914108549
