what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473195362212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195363574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195377006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473195379878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473195384369
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195385564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195400926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195405929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195407655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473195409210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473195413688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195415715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195427153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473195430632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473195436817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195437746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1473195451007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473195453766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473195458654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473195469829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473195473175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1473195474742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473195477082
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1473195478133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1473195482153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1473195483380
