what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1481255709177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255712955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255714730
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481255716221
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255716516
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255716560
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481255720542
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255720891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255728113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255734734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255736633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255737950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255739696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255740212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255741693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1481255743080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1481255743373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1481255743973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1481255744231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255768494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255771847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255773674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255774279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255776146
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481255779737
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255780037
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481255786940
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255787781
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255792346
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1481255792360
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255793523
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255794490
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255795719
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255796914
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255798414
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255799407
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255800256
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255804717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255807913
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255809352
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255811088
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255814328
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1481255824046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255824891
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255846666
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255848275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255861697
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255874597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255877093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255879430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255883530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255899905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255901921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255903620
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255904537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255909413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255937690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255940439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255944376
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255948328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255950922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255952649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255953089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255955030
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1481255955622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255978812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255983024
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1481255983090
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481255984518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481255989724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255996824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481255998369
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481256000805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481256011063
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1481256012621
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481256014459
