what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258145469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258159978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258175890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258178349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258191474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258197243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258222871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258223844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258229793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258256818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258257738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258262140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258289912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258290598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258297286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258321991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258325175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258325526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258331152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258338326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258342839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258346392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258348261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258352612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258358887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258363599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258366219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258376893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258422147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258631490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258668474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258672173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258685777
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1478258687798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258692093
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1478258692698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258694838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258701423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258739621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258754107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258763744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258767364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258770550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258772485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258779422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258781106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258789410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1478258790524
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1478258857638
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1478258858214
